現在のパス,所有Gitリポジトリ,現在Git追跡,分類案,Git管理方針案,配置・統合先案,処置案,行数,パス表記のある行,内容SHA256,確認の深さ,整理後のパス,実施処置,統合先・保持節,実施前分類,実施後分類,実施後SHA256
provider-runtime/docs/v2-m2u-task-plan.md,provider-runtime,追跡済み,移行作業・切替記録,Gitで要点を保持,docs/migration/status.md + docs/archive/,残る作業だけstatusへ。過去の候補・切替条件を現在の開始指示にしない,86,,9a138cbae8ba38f9e56fb91679b549a58a9a6e4009dce1909cb57b2823a545ac,全文機械照合、表題・状態・責務の確認。主要な重複群は本文比較,provider-runtime/docs/archive/v2-m2u-task-plan.md,対象版・条件・結果を履歴化。旧進捗は現行キューにしない,provider-runtime/docs/archive/v2-m2u-task-plan.md（全文保持、移動時はリンクを調整）,履歴・進捗混在,履歴,44829ce1363c9406073005cf4a49f417c00868f78314635fb0f8388caae1ab6b
provider-runtime/docs/v2-m2u-transport-checkpoint.md,provider-runtime,追跡済み,実装・検証記録,Gitは再現条件と結論、作業実体は対象外,provider-runtime/docs/verification/ または所有するコンポーネント,対応コード・テスト・入力版と結び付ける。共通説明を参照化し、履歴を一括削除しない,70,"62,64",f453ece2e1a0559d0b4402db112c483e7088314e8f770333ea188f1d239f80cc,全文機械照合、表題・状態・責務の確認。主要な重複群は本文比較,provider-runtime/docs/archive/v2-m2u-transport-checkpoint.md,対象版・条件・結果を履歴化。旧進捗は現行キューにしない,provider-runtime/docs/archive/v2-m2u-transport-checkpoint.md（全文保持、移動時はリンクを調整）,履歴・進捗混在,履歴,a2f68e3ad2a3aa740ce3434038d92a62bcc277b657e95fd27764ab95b69ee05d
provider-runtime/docs/v2-m4-wave1-scheduled-cutover.md,provider-runtime,追跡済み,移行作業・切替記録,Gitで要点を保持,docs/migration/status.md + docs/archive/,残る作業だけstatusへ。過去の候補・切替条件を現在の開始指示にしない,127,,21c57e612a1454175d4d043a84ded781d32fd4b55e53016746ce35542296d6c8,全文機械照合、表題・状態・責務の確認。主要な重複群は本文比較,provider-runtime/docs/archive/v2-m4-wave1-scheduled-cutover.md,対象版・条件・結果を履歴化。旧進捗は現行キューにしない,provider-runtime/docs/archive/v2-m4-wave1-scheduled-cutover.md（全文保持、移動時はリンクを調整）,履歴・進捗混在,履歴,9116d376b3920f0dc7cce77adbc99730477c274b6c4ac4db4e554f22a4035ff1
provider-runtime/docs/v2-m4i-conversation-message-contract.md,provider-runtime,追跡済み,MCPのドメイン契約,Git継続,provider-runtime/mcp/live-agency-operations/docs/conversation-message-contract.md,契約を実装するMCP repositoryへ。具体的な運用scopeや進捗は別記録へ,719,,9832a8c21c327c8707d7e26e8d4861c7c7d6de65794a8d79b139fa4fee576f3d,全文機械照合、表題・状態・責務の確認。主要な重複群は本文比較,provider-runtime/mcp/live-agency-operations/docs/conversation-message-contract.md,契約の所有先へ移動し、現行契約・提案・検証履歴を分離,provider-runtime/mcp/live-agency-operations/docs/conversation-message-contract.md（全文保持、移動時はリンクを調整）,現行文書・案混在,現行文書,9832a8c21c327c8707d7e26e8d4861c7c7d6de65794a8d79b139fa4fee576f3d
provider-runtime/docs/v2-m7-2-commit-boundary-manifest.md,provider-runtime,追跡済み,移行作業・切替記録,Gitで要点を保持,docs/migration/status.md + docs/archive/,残る作業だけstatusへ。過去の候補・切替条件を現在の開始指示にしない,179,,e94814d70f12b7f16267e9833e89da37a1cc0203ed8fc97270e71c722a8f4fb0,全文機械照合、表題・状態・責務の確認。主要な重複群は本文比較,provider-runtime/docs/archive/v2-m7-2-commit-boundary-manifest.md,対象版・条件・結果を履歴化。旧進捗は現行キューにしない,provider-runtime/docs/archive/v2-m7-2-commit-boundary-manifest.md（全文保持、移動時はリンクを調整）,履歴・進捗混在,履歴,9826e1ffea3ec8f894b45fe9d6c873f47616cfb6688adec00d5c2a835005049c
provider-runtime/docs/v2-native-backup-caller-conformance.md,provider-runtime,未追跡,実装・検証記録,Gitは再現条件と結論、作業実体は対象外,provider-runtime/docs/verification/ または所有するコンポーネント,対応コード・テスト・入力版と結び付ける。共通説明を参照化し、履歴を一括削除しない,140,"20,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140",69b159a9a482ceebdbd37f044e203b7f24fcf1024774c1117cf2c155372b6c3c,全文機械照合、表題・状態・責務の確認。主要な重複群は本文比較,provider-runtime/docs/archive/v2-native-backup-caller-conformance.md,対象版・条件・結果を履歴化。旧進捗は現行キューにしない。追加承認：固定caller JSON9件と一致/移行状態テストを廃止、関連リンクを退役表示/必要時調査へ。独立2テストは保持,provider-runtime/docs/archive/v2-native-backup-caller-conformance.md（全文保持、移動時はリンクを調整）,履歴・進捗混在,履歴,517f53bce8edb03bebd9b46298d9af3ab4daf462135f5ac61e1d99e235394946
provider-runtime/docs/v2-profile-caller-conformance.md,provider-runtime,未追跡,実装・検証記録,Gitは再現条件と結論、作業実体は対象外,provider-runtime/docs/verification/ または所有するコンポーネント,対応コード・テスト・入力版と結び付ける。共通説明を参照化し、履歴を一括削除しない,142,"86,92,120",7f26d01bad224080b266f7073210850e80f6e36b552b11b24036d7a5bff754b8,全文機械照合、表題・状態・責務の確認。主要な重複群は本文比較,provider-runtime/docs/archive/v2-profile-caller-conformance.md,対象版・条件・結果を履歴化。旧進捗は現行キューにしない,provider-runtime/docs/archive/v2-profile-caller-conformance.md（全文保持、移動時はリンクを調整）,履歴・進捗混在,履歴,ef9fb514dca1c027aeaa0c7951f5a1a5b59476f4a0dcd514f4cfa2413b7676b7
provider-runtime/docs/v2-profile-compaction-caller-conformance.md,provider-runtime,未追跡,実装・検証記録,Gitは再現条件と結論、作業実体は対象外,provider-runtime/docs/verification/ または所有するコンポーネント,対応コード・テスト・入力版と結び付ける。共通説明を参照化し、履歴を一括削除しない,156,"126,140",5b5b4209e30f2b5c3b6189dbccac7c01d501e9efb4e0532eab02a454663899f4,全文機械照合、表題・状態・責務の確認。主要な重複群は本文比較,provider-runtime/docs/archive/v2-profile-compaction-caller-conformance.md,対象版・条件・結果を履歴化。旧進捗は現行キューにしない,provider-runtime/docs/archive/v2-profile-compaction-caller-conformance.md（全文保持、移動時はリンクを調整）,履歴・進捗混在,履歴,1b5d3ee01f7289f5ca68fced2d9fb8203a0e17a5d6bc4a0c0625d2d0c76d0314
provider-runtime/docs/v2-row-archive-storage-conformance.md,provider-runtime,未追跡,実装・検証記録,Gitは再現条件と結論、作業実体は対象外,provider-runtime/docs/verification/ または所有するコンポーネント,対応コード・テスト・入力版と結び付ける。共通説明を参照化し、履歴を一括削除しない,159,"78,86,132",be418a16201e11ed22b0479d767c704d75914e565d0af3447dd7ad18eddc0670,全文機械照合、表題・状態・責務の確認。主要な重複群は本文比較,provider-runtime/docs/archive/v2-row-archive-storage-conformance.md,対象版・条件・結果を履歴化。旧進捗は現行キューにしない,provider-runtime/docs/archive/v2-row-archive-storage-conformance.md（全文保持、移動時はリンクを調整）,履歴・進捗混在,履歴,04df1b1e3f8788dd4d144e9652bce7869e1a8a8256a6fd98ddfc7e4b7b1cba0f
provider-runtime/docs/v2-row-archive-storage-contract.md,provider-runtime,未追跡,Runtimeの結線契約,Git対象（未追跡なら関連実装と記録）,provider-runtime/docs/,実装と共に維持。進捗・過去の権限情報は検証記録へ分離,367,5,0c16386ddbc8234501e644dff3b27c934ab983026c67eb37cbe446f6e3054917,全文機械照合、表題・状態・責務の確認。主要な重複群は本文比較,provider-runtime/docs/v2-row-archive-storage-contract.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/docs/v2-row-archive-storage-contract.md（全文保持、移動時はリンクを調整）,現行文書・案混在,現行文書,2f688e9c431a6ad51d83b0189c1b2b5712163eab9030fd651abfed7213a207d2
provider-runtime/docs/v2-selected-avatar-media-contract.md,provider-runtime,未追跡,複数所有者にまたがる契約案,Gitで仕様と決定を保持,共通契約の所有repo + Providerのknowledge/ + Runtimeのdocs/,正規化契約・サービス操作・接続・未採用案を区別して統合。本文の意味は再確認が必要,371,"5,369",c09536bc1b1330924aed76fe0e43fec8d7358d1e234826ea1da8e1b70156de23,全文機械照合、表題・状態・責務の確認。主要な重複群は本文比較,provider-runtime/providers/lark-base/docs/reviews/selected-avatar-media-contract.md,契約の所有先へ移動し、現行契約・提案・検証履歴を分離,provider-runtime/providers/lark-base/docs/reviews/selected-avatar-media-contract.md（全文保持、移動時はリンクを調整）,現行文書・案混在,レビュー,d53101cb78a0515289b2c529f2c496ef7b57fe3518a37cfe1bdd0e4bb2d1f903
provider-runtime/mcp/live-agency-operations/README.md,provider-runtime/mcp/live-agency-operations,追跡済み,コンポーネント文書,Git対象,provider-runtime/mcp/live-agency-operations/README.md,実装を所有するrepositoryで維持,273,,58e421708263d06bcc06b942e4f7eb4685b359999789147f63c5f1a8246216b2,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/mcp/live-agency-operations/README.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/mcp/live-agency-operations/README.md（全文保持、移動時はリンクを調整）,現行文書・案混在,現行文書,58e421708263d06bcc06b942e4f7eb4685b359999789147f63c5f1a8246216b2
provider-runtime/packages/lark-core/README.md,provider-runtime,追跡済み,コンポーネント文書,Git対象,provider-runtime/packages/lark-core/README.md,実装を所有するrepositoryで維持,27,,42a7b7e9a13b044977c41ab1c819e895ad9521e197355da57d8be2e4a458645d,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/packages/lark-core/README.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/packages/lark-core/README.md（全文保持、移動時はリンクを調整）,現行文書・案混在,現行文書,42a7b7e9a13b044977c41ab1c819e895ad9521e197355da57d8be2e4a458645d
provider-runtime/providers/backstage/README.md,provider-runtime/providers/backstage,追跡済み,Provider仕様・知識・利用手順,Git対象（Providerの公開範囲を維持）,provider-runtime/providers/backstage/README.md,Provider repository内で維持。正規化契約の重複は参照化し、サービス固有の差分を残す,25,,41ae1bb53ffa58ae80b590907bf1d39000cacad279fc96c677b1990dd58be624,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/providers/backstage/README.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/providers/backstage/README.md（全文保持、移動時はリンクを調整）,現行文書・案混在,現行文書,41ae1bb53ffa58ae80b590907bf1d39000cacad279fc96c677b1990dd58be624
provider-runtime/providers/backstage/instructions/activity-observation.md,provider-runtime/providers/backstage,追跡済み,Provider仕様・知識・利用手順,Git対象（Providerの公開範囲を維持）,provider-runtime/providers/backstage/instructions/activity-observation.md,Provider repository内で維持。正規化契約の重複は参照化し、サービス固有の差分を残す,26,,7e8760372f6428ac4ef87d08795c44794795753d988870a78e1ddb00138a4cbd,全文の機械照合と表題・状態。個別意味の統合は未実施,provider-runtime/providers/backstage/instructions/activity-observation.md,維持：所有先と役割が一致。業務契約の再審査・機能変更なし,provider-runtime/providers/backstage/instructions/activity-observation.md（全文保持、移動時はリンクを調整）,配布資源,配布資源,7e8760372f6428ac4ef87d08795c44794795753d988870a78e1ddb00138a4cbd
